ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,Source,Classification,Reason,Record Number,pH (pouvoir hydrogene),TDS (Total Dissolved Solids),pH,TDS,STATION CODE,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATENAN N+ NITRITENANN (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml)Mean,year,TEMPERATURE ºC : Min,TEMPERATURE ºC : Max,TEMPERATURE ºC : Mean,pH : Min : 6.5-8.5,pH : Max : 6.5-8.5,pH : Mean : 6.5-8.5,CONDUCTIVITY (µmhos/cm) : Min,CONDUCTIVITY (µmhos/cm) : Max,CONDUCTIVITY (µmhos/cm) : Mean,B.O.D. (mg/l) : Min : < 3 mg/l,B.O.D. (mg/l) : Max : < 3 mg/l,B.O.D. (mg/l) : Mean : < 3 mg/l,NITRATE- N+ NITRITE-N (mg/l) : Min,NITRATE- N+ NITRITE-N (mg/l) : Max,NITRATE- N+ NITRITE-N (mg/l) : Mean,FECAL COLIFORM (MPN/100ml) : Min : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Max : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Mean : < 2500 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Min : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Max : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Mean : < 5000 MPN/100ml
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 134.25 (Pure),1809.0,7.19,134.25,7.19,134.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 124.51 (Pure),1810.0,7.16,124.51,7.16,124.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 126.94 (Pure),1811.0,7.19,126.94,7.19,126.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 134.25 (Pure),1812.0,7.23,134.25,7.23,134.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 129.38 (Pure),1813.0,7.18,129.38,7.18,129.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 124.51 (Pure),1814.0,7.23,124.51,7.23,124.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 129.38 (Pure),1815.0,7.19,129.38,7.19,129.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 124.51 (Pure),1816.0,7.18,124.51,7.18,124.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 129.38 (Pure),1817.0,7.18,129.38,7.18,129.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 126.94 (Pure),1818.0,7.19,126.94,7.19,126.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 129.38 (Pure),1819.0,7.14,129.38,7.14,129.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 126.94 (Pure),1820.0,7.16,126.94,7.16,126.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 129.38 (Pure),1821.0,7.14,129.38,7.14,129.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 129.38 (Pure),1822.0,7.11,129.38,7.11,129.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 124.51 (Pure),1823.0,7.14,124.51,7.14,124.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 126.94 (Pure),1824.0,7.14,126.94,7.14,126.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 131.82 (Pure),1825.0,7.16,131.82,7.16,131.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 124.51 (Pure),1826.0,7.19,124.51,7.19,124.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 124.51 (Pure),1827.0,7.19,124.51,7.19,124.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1828.0,7.19,119.63,7.19,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 129.38 (Pure),1829.0,7.21,129.38,7.21,129.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1830.0,7.16,119.63,7.16,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1831.0,7.14,119.63,7.14,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 112.32 (Pure),1832.0,7.16,112.32,7.16,112.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1833.0,7.19,117.2,7.19,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1834.0,7.12,119.63,7.12,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 112.32 (Pure),1835.0,7.18,112.32,7.18,112.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 112.32 (Pure),1836.0,7.16,112.32,7.16,112.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 112.32 (Pure),1837.0,7.21,112.32,7.21,112.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1838.0,7.18,114.76,7.18,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 112.32 (Pure),1839.0,7.16,112.32,7.16,112.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1840.0,7.16,114.76,7.16,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1841.0,7.21,119.63,7.21,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1842.0,7.14,122.07,7.14,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1843.0,7.16,122.07,7.16,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1844.0,7.18,114.76,7.18,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 124.51 (Pure),1845.0,7.21,124.51,7.21,124.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1846.0,7.16,117.2,7.16,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1847.0,7.16,117.2,7.16,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 126.94 (Pure),1848.0,7.16,126.94,7.16,126.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1849.0,7.16,117.2,7.16,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1850.0,7.19,119.63,7.19,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 112.32 (Pure),1851.0,7.19,112.32,7.19,112.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1852.0,7.19,117.2,7.19,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1853.0,7.19,117.2,7.19,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 112.32 (Pure),1854.0,7.21,112.32,7.21,112.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1855.0,7.19,117.2,7.19,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1856.0,7.18,117.2,7.18,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1857.0,7.19,114.76,7.19,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1858.0,7.16,117.2,7.16,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1859.0,7.18,119.63,7.18,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1860.0,7.16,114.76,7.16,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1861.0,7.16,117.2,7.16,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1862.0,7.23,119.63,7.23,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1863.0,7.16,119.63,7.16,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1864.0,7.18,117.2,7.18,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1865.0,7.19,117.2,7.19,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1866.0,7.18,117.2,7.18,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1867.0,7.12,119.63,7.12,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1868.0,7.19,122.07,7.19,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 112.32 (Pure),1869.0,7.19,112.32,7.19,112.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1870.0,7.23,117.2,7.23,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1871.0,7.19,119.63,7.19,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 112.32 (Pure),1872.0,7.16,112.32,7.16,112.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1873.0,7.14,114.76,7.14,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1874.0,7.14,114.76,7.14,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1875.0,7.18,122.07,7.18,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1876.0,7.16,114.76,7.16,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1877.0,7.18,117.2,7.18,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1878.0,7.18,119.63,7.18,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1879.0,7.18,119.63,7.18,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1880.0,7.23,117.2,7.23,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1881.0,7.12,122.07,7.12,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1882.0,7.16,117.2,7.16,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1883.0,7.19,117.2,7.19,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1884.0,7.18,122.07,7.18,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1885.0,7.14,119.63,7.14,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 126.94 (Pure),1886.0,7.14,126.94,7.14,126.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 126.94 (Pure),1887.0,7.14,126.94,7.14,126.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 126.94 (Pure),1888.0,7.18,126.94,7.18,126.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1889.0,7.19,117.2,7.19,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1890.0,7.14,114.76,7.14,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 112.32 (Pure),1891.0,7.16,112.32,7.16,112.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1892.0,7.18,117.2,7.18,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1893.0,7.16,119.63,7.16,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1894.0,7.16,117.2,7.16,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 126.94 (Pure),1895.0,7.16,126.94,7.16,126.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1896.0,7.19,117.2,7.19,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1897.0,7.18,122.07,7.18,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1898.0,7.18,119.63,7.18,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1899.0,7.23,117.2,7.23,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1900.0,7.14,117.2,7.14,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1901.0,7.14,122.07,7.14,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 124.51 (Pure),1902.0,7.12,124.51,7.12,124.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1903.0,7.16,117.2,7.16,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1904.0,7.19,119.63,7.19,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 112.32 (Pure),1905.0,7.18,112.32,7.18,112.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1906.0,7.19,117.2,7.19,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1907.0,7.21,117.2,7.21,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1908.0,7.23,114.76,7.23,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1909.0,7.16,117.2,7.16,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1910.0,7.12,122.07,7.12,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1911.0,7.18,114.76,7.18,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1912.0,7.19,122.07,7.19,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1913.0,7.16,122.07,7.16,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1914.0,7.16,119.63,7.16,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1915.0,7.12,122.07,7.12,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1916.0,7.24,122.07,7.24,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1917.0,7.14,117.2,7.14,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1918.0,7.14,117.2,7.14,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1919.0,7.19,119.63,7.19,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1920.0,7.18,117.2,7.18,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1921.0,7.21,114.76,7.21,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1922.0,7.19,119.63,7.19,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1923.0,7.23,119.63,7.23,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1924.0,7.14,119.63,7.14,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1925.0,7.16,122.07,7.16,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 124.51 (Pure),1926.0,7.19,124.51,7.19,124.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1927.0,7.19,122.07,7.19,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1928.0,7.16,117.2,7.16,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1929.0,7.19,117.2,7.19,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1930.0,7.19,117.2,7.19,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1931.0,7.19,119.63,7.19,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1932.0,7.18,119.63,7.18,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 112.32 (Pure),1933.0,7.14,112.32,7.14,112.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 117.2 (Pure),1934.0,7.14,117.2,7.14,117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1935.0,7.12,119.63,7.12,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1936.0,7.18,114.76,7.18,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 124.51 (Pure),1937.0,7.16,124.51,7.16,124.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1938.0,7.12,122.07,7.12,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1939.0,7.24,119.63,7.24,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1940.0,7.21,114.76,7.21,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1941.0,7.14,122.07,7.14,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1942.0,7.21,122.07,7.21,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 126.94 (Pure),1943.0,7.16,126.94,7.16,126.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1944.0,7.31,119.63,7.31,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 124.51 (Pure),1945.0,7.12,124.51,7.12,124.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 122.07 (Pure),1946.0,7.11,122.07,7.11,122.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1947.0,7.16,114.76,7.16,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1948.0,7.16,119.63,7.16,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 114.76 (Pure),1949.0,7.18,114.76,7.18,114.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Packaged_drinking_water,Very Good,TDS 119.63 (Pure),1950.0,7.14,119.63,7.14,119.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
