pH,TDS
5.078274175,18125.6384
7.444914015,25489.07503
9.434005875,20474.82082
5.905906954,13464.48716
5.803496976,19451.7676
7.617151922,33744.16681
9.008464334,35021.7741
5.422445768,18542.95745
9.778181813,23335.67421
5.204938763,17818.39449
4.872560878,16960.43463
7.793914804,25506.91224
,2808.025756
7.058182608,26608.92915
7.890354274,32160.53392
7.535700191,14829.74597
7.202534416,11889.25063
,27716.33872
8.722143777,28301.51695
8.352635176,33662.38905
6.284385791,18526.26169
,28415.18435
9.30566048,39498.65929
4.923178856,15990.14923
6.14301848,34865.32463
5.744504157,19457.63948
6.616649175,17063.17211
7.62349992,36267.26666
7.860106422,34591.67815
7.393110153,13215.70638
,24793.45568
5.579517093,13289.20165
4.303574607,7323.302301
7.310715696,21989.76744
6.417702476,33360.17072
,23614.70296
10.77431809,38037.35307
5.036453976,29258.73814
,24590.12593
10.41504401,34535.55385
8.41860665,29313.78335
7.808641136,15694.50719
7.55796363,32833.43117
11.24450714,43533.65785
5.728823779,12932.59039
10.48680842,26453.00335
3.792125732,16929.2902
5.716251354,19393.46986
,30430.21175
5.473603398,14608.36315
,37861.44001
6.770926884,26880.22004
6.043360084,24856.60711
,23572.1578
6.320427823,11682.22932
9.185417502,18073.96859
8.684778672,40799.36033
7.961721463,11551.21568
5.484151254,19378.35907
7.186931122,34510.753
5.470802484,18295.37092
,17382.42737
9.792727769,30249.17085
3.637170625,10102.48972
7.064789081,20567.14593
6.632031569,24161.25498
5.913956688,13086.64393
9.484703254,56351.3963
8.447404488,19583.05735
7.727421141,18767.94163
6.859323726,27567.37567
5.846786697,19417.76721
6.300001767,40682.144
6.646469922,5516.874953
7.313446756,23154.06232
6.572656389,14598.95191
6.002414612,16136.43327
,14101.86929
5.93605711,18061.69757
7.591089848,17444.6714
6.875746152,25422.33855
8.016279103,14034.4858
8.783596632,19471.46544
6.911698241,25612.14891
8.719240207,17430.91972
5.974583248,22543.25629
4.429378735,8746.901717
,30211.83299
,10117.08444
8.215123507,30579.37107
7.828740105,33337.10965
7.949964795,15171.01233
6.114332051,30606.22359
,15380.12408
7.139428273,19862.81126
,20134.39834
7.96852587,27008.01187
6.635894308,20339.01687
6.394548023,31620.19079
6.280978207,25972.80375
7.992026977,34585.08961
5.068795502,22781.36453
,32768.22797
8.151248962,15661.94034
7.582941677,23072.7807
5.34411687,13492.84084
7.871961403,12760.43715
5.327023534,13580.61848
10.55027327,32150.97939
,18085.15884
7.47102667,15736.58099
7.943882477,32071.17937
2.69083124,30204.54674
9.13569426,9496.910354
5.214009194,34184.3084
8.649534947,9898.022209
7.75667895,22440.40104
7.104295204,12691.51597
5.363362645,27045.92996
6.582499747,23720.48173
6.810466517,32602.34008
,12885.51691
5.574116595,17546.40326
8.555283423,18337.46092
4.483402761,13122.22342
3.783043638,20384.7731
7.138374317,22575.18858
,14784.75566
7.912361028,34808.44278
,17388.98256
9.128357758,10418.10834
5.271971378,22005.43655
6.465093529,43958.67813
8.245186596,13909.47907
,18128.90829
6.704791892,28140.76815
6.430254786,26855.10561
7.482791276,19621.32511
5.504452321,11950.23503
7.521920636,20139.43035
,9344.653322
8.522567733,16446.32805
5.694475546,18742.92522
6.93450359,15323.40882
6.115180039,24699.5239
8.575673022,15888.62521
5.689142988,17589.26899
,39927.73704
7.2261272,23129.74806
7.197795992,12763.26789
3.846814328,26895.25796
5.896339346,17420.08715
,43846.02527
8.326349854,35477.76664
6.891561655,26240.49298
5.548124947,34006.76875
,17092.22583
5.386637962,20416.65103
7.262534652,38713.11269
6.257085791,13826.25791
7.025504335,21884.53851
6.584839333,16609.92549
6.565633547,19044.68007
6.622102936,16010.52415
7.217392781,13579.55458
5.253907429,34793.85331
8.131375234,13238.0703
6.61977546,11388.53419
,18752.26968
6.217255307,32911.92972
5.019984767,19272.70448
6.907379615,40290.22164
6.313114732,20849.19074
,5075.269202
7.29392925,15823.33937
6.63036382,30939.02321
8.015780395,12135.72493
4.249890379,16073.67062
4.26526964,25634.53328
9.266840595,20478.78596
9.619456626,18185.05047
7.086877326,25524.82347
3.433874059,16318.73361
8.436759029,44896.98411
12.24692807,11318.14056
7.34303194,14037.03993
4.616438934,14982.30548
8.307462969,18452.64557
4.909640554,10488.77094
7.70910636,18610.12415
,26552.9744
7.818274839,27558.54253
8.207458913,17447.99467
6.958534137,13457.21113
,14936.50397
4.349439999,24352.0661
6.629985036,21495.53756
8.96969739,9049.682595
6.77105029,15719.49361
6.724639342,41552.01966
,27979.73622
6.967270764,33933.70985
,32617.1246
7.053116739,19500.34998
7.755154227,19024.68867
8.580008559,6493.547256
6.901710203,10323.95784
7.814250247,24470.20426
5.918953546,9712.560664
7.021295306,23109.85423
,19887.76983
8.132736965,25838.12848
6.057068041,14807.26849
5.343075103,45166.91214
,11398.7311
5.742533063,21293.88975
6.584813111,24723.1063
8.070477127,18266.61772
6.652824348,19155.72756
5.506061504,21543.7266
,36112.13463
6.441766486,11306.26151
,41461.317
8.248703054,24912.87971
2.569243562,48204.17219
5.664845758,18678.95081
8.999498939,20933.51275
5.588537191,17732.24067
6.265637344,18711.06466
6.922041828,16515.87217
8.072612403,16843.36393
8.828094375,17699.61061
8.647454007,12995.88543
7.475536902,31359.38646
11.53488049,4111.785432
6.453064803,23129.46018
8.192210156,13528.54938
7.247700982,31561.95553
7.893131973,20526.04971
6.164449536,19231.68175
7.9373922,6626.376426
8.281120655,17995.40522
4.906491593,14786.1389
8.143483376,10673.58267
5.117913529,26215.4011
6.449070009,16906.3313
5.613562647,16615.90815
5.754212968,31871.29124
6.906574998,15201.33995
6.336267097,29342.70976
8.121253676,25412.70974
,11275.87266
8.935115926,23774.25828
6.45278075,22034.9546
8.458814662,15677.97069
6.930082548,22802.03993
6.255070001,25456.27498
5.669818774,27244.63447
7.945407487,15938.28644
7.499844232,23707.4653
4.695516141,24767.16711
6.710633528,23748.18399
9.502856746,4466.257488
4.405327147,15039.71041
6.810344849,18852.12298
6.983133113,17503.31223
6.968131313,19207.31177
5.76255225,22159.01807
8.397248096,16772.22625
8.828326658,13527.98989
9.395842202,9225.770911
7.593176933,19214.18636
5.149133288,16795.31867
4.916740541,23425.33132
,24518.5743
7.371289877,25672.312
8.278752741,29381.93641
10.20297155,21708.94929
4.562156483,23829.79288
,29743.8226
5.202672013,23051.44186
9.149733927,30468.64183
7.615556979,8403.284552
7.813067625,9812.122463
7.721032688,35800.69927
9.056244707,17403.53217
8.082657125,21689.6343
5.84866707,33095.3896
8.470545999,26559.38041
9.22858163,10345.39931
8.170588045,12806.83233
6.381977105,20709.27976
6.98981377,20769.51964
10.3781082,8644.831047
,17423.40799
3.590822364,33431.67112
7.388518503,13921.14622
6.966835168,12256.67829
6.703486854,24316.87515
7.139671256,16916.41354
6.64879301,16388.40526
,17869.45544
7.940713224,10762.93863
8.228563825,18132.0944
8.665692083,3802.411681
5.06404246,21035.10686
7.894322783,11697.60697
7.042793877,16733.1241
8.305063984,8451.319111
8.268307592,13181.67352
,25305.10293
7.397562418,24502.15515
6.36729853,11619.7097
8.410625565,29985.24988
7.098245544,22671.47976
7.32250205,19534.42165
5.198224971,11178.40354
,20626.51594
,36776.1375
6.280905113,16950.01591
6.823930137,13467.87978
6.629993518,20487.92383
10.30157127,11278.82968
6.123193935,15135.12724
,10540.34228
6.848033469,6068.454885
,45166.63939
6.411525836,19505.29694
5.122648455,17279.51375
3.43485576,22690.2444
10.84813042,14036.16366
8.725393412,18862.67305
10.35174253,18588.30333
8.174028131,19808.53777
8.034011917,25204.67408
8.205541815,19902.82382
7.893818459,16853.67633
,11370.64917
5.488135469,21715.77441
8.163074031,10494.57337
6.867000691,14464.11555
5.821706914,40009.72361
7.451888779,15825.18257
6.898315041,45939.68916
7.544340114,17253.33674
4.103867855,22207.47023
5.329938815,24000.52314
6.962993545,24036.59383
6.846059942,16515.67039
6.279842183,11582.50525
6.739849728,34702.41785
5.495035446,26744.30174
7.583770299,36343.40706
5.866702734,16298.00135
6.394980461,21051.25691
5.82126163,37174.00541
5.514062185,27859.74831
6.730883602,22296.05965
5.198067643,37200.24206
,9626.893206
7.362331187,28263.31064
7.06614184,22523.43357
5.420347747,25107.20863
7.015332583,16351.22629
,6974.225135
6.044671753,13593.60002
6.198650336,31369.54164
7.678945067,20243.0882
8.062066123,35381.67076
7.255798597,32595.12024
,15426.91508
6.792407469,28508.21693
7.368165577,8524.874646
8.837786915,11610.20795
7.108140711,23688.20522
5.289618437,21776.17017
7.169251038,39624.08718
7.695049437,11598.68237
8.693149901,16559.87726
,18113.0173
6.999764511,16078.45939
6.897922717,16616.51662
6.382314604,24259.75167
9.917092057,37215.22684
5.609025354,26955.33018
6.277463093,22807.33885
,15255.11526
7.714312672,19789.63608
6.351286549,22337.44839
7.958871446,26845.66101
6.618186567,13776.62179
6.000723336,21111.6641
6.39292784,21217.1586
6.977267852,20287.35977
6.353436844,18664.8443
6.019939995,20666.41014
7.330196877,14884.33996
9.241338767,31598.53638
6.593174457,21857.83889
6.948265449,6874.586016
,13671.41603
,21093.21741
5.938321179,10815.39944
8.249550509,32898.74937
6.903816978,35455.70961
7.605674821,9583.710441
6.589290501,34298.15294
7.511816641,15736.89396
7.301444654,46718.55597
6.788291583,25661.36054
,23727.09411
,38119.18557
6.692531669,37033.15209
6.028101118,17150.10055
6.715940564,17180.18818
7.490786676,26551.3701
,41325.44355
6.336588682,15570.14232
7.381757557,1372.091043
7.256015039,44184.23046
7.025821771,21226.66555
7.606880475,29339.92927
6.983860439,11848.76973
6.347020018,19743.14842
7.322828417,24682.12455
6.777506359,15228.91291
8.370364965,27193.31738
6.642755695,36505.52426
6.217584914,15597.64088
6.630122156,36269.70132
8.051022203,28338.66404
8.416086817,28234.90686
,24037.51049
7.933067692,12732.88824
7.917608595,15805.65015
8.942045991,56488.67241
7.033945359,15428.45092
,45243.02895
7.580048808,31749.9244
8.473249064,20465.58861
6.816416925,24170.27489
6.460033522,35775.7934
6.227826795,22550.49226
,18589.03116
,4142.499001
5.632731647,28315.43778
6.191241443,29778.35788
7.701032797,16978.92683
,24634.55244
8.832641116,25100.1314
5.646083312,22455.69501
7.332103963,24412.50354
7.896743922,9407.664039
5.675294715,39172.38964
6.010617577,15940.57327
7.986018499,24712.99343
,16670.99601
7.159613912,30897.99004
7.565198073,11246.42665
6.865568515,22585.78881
5.736675709,12683.48329
6.129069622,22207.48287
5.991371082,28702.95238
9.723377231,9076.646483
7.736312841,19496.84859
6.715799479,16006.97259
7.966762553,13354.70651
8.242558635,24042.18816
6.539546128,28979.7676
6.78538406,13098.85829
7.007974587,26136.31357
7.740383939,12477.77182
7.918087079,29565.71111
5.772769698,26693.76161
7.571684493,8835.555876
8.73352533,24578.42122
6.917858355,27651.6091
8.512780909,33092.66935
6.539115261,23308.29688
,32161.84009
8.22708313,40546.95633
7.274198051,16255.90137
7.118980168,32528.11561
,32865.50953
5.941942536,14778.03288
7.278910903,22184.52703
7.445189026,4168.196994
6.442496436,11592.44562
,39802.51492
6.919726155,35558.73165
6.47237105,24246.50356
8.25121778,17617.87631
,18964.09226
6.707108206,10794.7839
7.24019447,31144.70312
6.528490775,10835.20116
7.031839174,12653.94408
7.494391101,25058.16022
6.957433638,15007.42153
,16589.81155
6.962324595,35229.077
6.509621638,20122.19256
8.069297893,16654.50937
7.213375388,27377.69978
6.790838199,14348.57292
6.975209178,35701.15532
7.422225264,40148.12372
6.505065807,16982.13197
6.617862257,33245.63059
6.769769339,16980.25848
6.341751224,18058.32029
7.058866081,16473.06709
7.539287395,26999.38208
,36525.55088
7.490807654,6873.559885
6.037428194,12988.79123
,8721.231885
6.706695161,27881.50441
,26885.83494
,7557.021271
6.758851697,22540.77517
7.48678088,31130.21264
6.904121373,10836.96978
,42617.3034
7.348937142,15818.26132
7.846057926,23264.10997
,19955.71054
6.1798098,15391.55915
6.755669308,13821.55616
,28266.75511
7.266598792,36490.14303
8.218171066,22465.68756
6.980061939,17625.46641
6.381978996,18982.95376
6.64800546,15176.29068
5.899936567,30379.35944
7.260904363,21391.16254
5.575920648,14553.13231
5.467401255,12883.16353
6.090016057,12558.89797
8.205447053,17981.25478
7.670505864,33843.61945
6.791097166,20149.17967
6.006769481,20279.70104
,32951.31637
6.336342762,14619.62726
7.473235377,19932.58523
,21671.2783
7.380104835,16862.54348
10.067633,39716.1318
5.9159443,6967.735565
,38971.05101
6.124847329,15092.01764
,20593.93372
7.876495131,15741.08163
6.021051323,18966.36305
,20894.40049
,14807.41355
6.58545023,30210.25037
6.342671183,21079.60621
6.632990254,12829.09278
5.400700138,9968.962738
7.460147818,25480.91841
6.709822001,20922.15446
8.054893322,28545.35543
5.365192408,16262.93925
6.920388988,11086.25986
7.025456548,31659.96274
7.974248428,26848.62984
8.03105522,18134.83502
7.614056817,17598.20035
7.643578362,21885.50378
7.731315009,38356.2265
6.268402756,23050.33126
7.369911642,19283.40205
,25696.32094
6.320375285,20481.64207
7.290088572,26115.61633
6.356511062,17538.54117
7.974065001,29477.7644
4.943508444,11870.42485
7.700362305,29432.20825
6.05460718,10215.81242
4.22142068,34370.19711
8.545890346,31056.57878
7.752176213,13655.68065
5.588129751,8730.312436
8.649868625,18503.76653
7.899256515,32210.8163
5.952267969,28105.96489
8.040187557,11861.55085
4.313219151,12770.83183
6.707016928,14794.4114
5.853560601,19790.85693
8.817402774,23173.31953
,39207.58925
,19671.35123
7.47640846,27109.89561
7.691486298,36578.22375
7.367371853,16663.60251
8.927905926,22139.87885
5.62122732,11123.88616
6.450644925,27682.50745
7.566517125,30823.73049
6.115637546,15765.78672
7.595228724,32869.47441
,11380.29864
7.131221859,18969.82489
7.399724708,18535.04645
7.002479941,20518.55543
5.345345371,10315.35397
6.185951163,22198.92942
6.070090952,26764.49443
7.095569331,30235.1708
,16737.10822
3.928556492,17328.16146
6.352973105,13858.70394
5.999125178,19345.79133
8.899588378,17915.08597
7.37533762,28767.75742
8.979322853,24967.323
8.532377474,30268.42127
7.213537481,34727.40856
,14368.12816
8.895574458,27622.74627
6.582764204,21961.52692
,14665.4048
,49125.36008
5.986593892,21229.08331
6.841221063,28263.80372
,21716.42369
7.146117225,33266.57158
,21862.75361
7.507575296,18328.6959
7.997175823,20575.57316
5.174345998,11746.60752
,23172.28151
6.479092567,28165.87256
7.811512445,20911.90467
7.437216653,20185.58716
7.953878115,18677.27922
6.396569931,12278.98528
,22444.09007
8.058135997,29298.35949
,20283.78363
,26492.71618
9.497261163,33681.33014
7.984710742,40709.78166
6.26111058,8572.421509
6.957802749,20215.63285
9.663159015,24387.96807
6.732713713,33820.64576
4.886057057,15496.61172
9.610220345,33954.43547
8.518531795,32018.28963
6.950786515,21709.64771
6.023022741,10925.3601
9.011480407,34865.35768
7.946767904,24244.11196
7.709617351,32910.52518
6.081615358,10120.11268
8.146185794,20506.69842
8.141861116,25433.46501
7.703356821,12861.94654
,27687.73765
9.252856509,50279.26243
6.047651489,28633.84638
6.152857802,24978.48318
9.074922874,21633.72173
7.436537227,31935.69071
,11949.59793
7.130099196,9480.617796
6.79212545,17782.60441
,14916.98609
8.885626344,19113.01191
9.47531626,32568.1535
,21030.23453
7.183108734,5097.82585
6.157443145,25937.71144
6.467868302,7656.413248
,24916.62559
7.488133464,24786.05053
7.32354512,21044.20266
,13568.2712
6.530796124,19174.59325
6.931470427,35793.75779
7.774645243,13829.93907
8.107500139,27277.57996
6.306864459,22418.90819
,22900.11825
6.609680322,17963.86685
6.632205879,9809.904
,18939.61646
5.716755667,12641.52781
7.74045387,19713.50437
6.277277371,22916.57224
8.006373298,45041.14914
6.513016586,26262.54548
6.234197672,22195.21038
7.277143967,18270.10506
6.04451303,30191.69246
6.643026538,20511.36924
5.15045654,18655.54189
6.110545161,21319.7944
7.831117737,19130.96153
6.980727164,30862.78446
8.552782416,39030.6037
6.449379439,8607.61251
7.392084038,20185.67623
8.360795827,28722.17585
7.619845077,37279.12895
5.404510674,10168.17654
7.079303518,24282.15477
,32496.64022
7.161714893,13680.76414
6.854946859,16203.0907
7.309556407,22277.62602
9.313465893,41982.61066
,26964.31718
,30797.52
6.187938054,12682.15094
,11429.2012
7.965337305,25274.6103
9.264390909,19607.75492
7.754044354,19019.2795
9.393891652,13150.20746
8.176079615,21856.98863
8.337696201,30969.04759
,11963.32372
7.191024857,23781.32874
8.613698595,20862.45587
7.793039171,17398.38584
3.878879389,21937.47157
,25236.70132
3.978284627,14433.7805
5.96406536,22168.33156
7.53205858,24454.72586
7.233538435,16621.49479
,11900.0552
,46077.35849
7.480728114,28357.94277
4.477091714,26843.47036
,25110.03763
,28790.54768
6.31407747,31114.63565
,17317.68725
8.822610384,27109.23965
6.922652371,14682.66584
,25541.15277
6.904536858,32981.25838
6.548017642,38368.01262
6.581082756,24480.6718
7.864649673,23045.72625
6.136907177,20561.69473
6.94702854,17540.03022
6.203322508,29426.47378
,38097.3298
8.373170925,22022.62622
,12190.1716
5.921247069,17397.40286
8.829806178,17732.91467
,13427.06859
6.832217388,14015.04477
9.281302611,36622.22861
7.456250785,9163.294448
7.088250976,25399.10901
5.648628538,14547.88548
4.293961235,24600.76069
9.678050854,26402.70396
8.662709501,20333.0795
5.897391121,30575.35714
9.494242648,21879.70421
,18318.72037
7.080193059,39431.11265
7.55985231,29567.69893
7.040394956,22505.5186
8.053043682,37086.54605
7.044375319,12575.27963
6.309891576,31062.37191
6.203572848,6698.239095
6.879404957,20509.33196
7.754884394,18857.0585
7.916669699,39431.25263
6.405392482,20526.30684
7.795957801,27849.14209
6.963979351,12878.17635
6.967861397,13401.04439
6.622791356,13900.71652
7.369988621,18998.34682
,8076.822283
6.944868387,16904.20109
5.284810115,11130.21136
6.851442603,15349.14258
7.760189365,34250.16392
7.280560357,29690.91716
6.83425989,21670.56989
6.728975148,26376.06229
8.016418375,30854.83047
6.864916739,20464.77269
5.80897552,7965.207918
8.458796988,29317.14244
6.987335279,13505.03312
7.288736661,31617.07541
8.116350275,16514.60809
7.463915951,27150.3954
7.512361216,17895.55659
6.415108472,19310.06201
7.059940234,39484.63892
,25703.1552
7.425102223,18608.94087
6.742622398,15488.95675
7.682923445,31150.51342
7.041665417,25419.7695
7.185276449,25645.06723
6.597292363,25039.3547
6.908853083,16965.31411
,37273.42922
,11566.87555
6.281903929,17095.27007
7.036752104,13812.41042
7.362912867,20430.9067
7.369087139,28232.01841
7.708109989,15456.22009
6.50411278,20852.7645
8.185923417,23641.47203
6.149185174,20596.39123
7.080445821,36966.85332
6.628427347,18059.33085
4.704698462,5128.457646
7.976900874,15360.83507
6.809644515,35001.14479
,20325.70213
6.967696683,22886.96573
6.44455517,24855.83004
6.277742483,15751.44915
,21190.15494
9.014356734,49009.92466
7.78166376,35055.61649
6.084360116,27310.06085
7.15473588,32680.97799
6.74881155,22475.09296
8.128270069,19954.57555
,22613.29748
6.335683142,26594.35208
5.940475876,17177.07104
7.614877639,33347.9711
6.718249445,21043.62693
6.866356515,13979.38175
,21208.61829
7.553844615,14319.40137
7.366671989,15547.18663
6.567759613,20156.57862
6.333640046,18506.28861
5.892413186,11006.04851
7.91803917,22899.06291
6.549124998,7412.798059
6.804796145,17196.05471
,20106.10684
7.17617087,25794.95019
7.085095883,21823.09426
7.201702375,37308.99416
7.776044113,38895.35614
,20214.21655
7.046548537,30569.81055
,12635.3677
7.732880078,47022.74585
6.266799948,27577.21362
6.630251709,22557.77958
6.775631133,15525.39396
,25680.71739
8.164992426,29045.26114
7.773758137,21688.61694
7.295141332,13706.18681
,8906.975623
7.657541728,35056.23223
7.664793523,20259.72585
,20116.9111
7.800421289,19873.30092
7.264069097,19412.11272
7.544305636,34359.4008
7.749773784,21995.06807
7.442023084,34565.70169
6.559252621,30660.20967
7.035036795,19746.49325
7.880685943,19486.88184
7.498372459,21736.37332
,12700.48804
6.538207173,12330.40657
6.373288071,17502.87944
5.756475689,8086.825999
6.918062438,14052.44611
8.81350466,40684.39001
7.361599832,29169.72078
9.175586153,47852.88887
,32349.10238
6.550877193,25070.00874
6.510855611,15147.17146
7.347030356,19073.25959
8.11195317,38184.46957
,35434.28006
5.985012451,20155.43447
,25626.48105
,25583.49201
6.433722353,20321.2294
6.770095146,25887.63172
7.927969553,27402.02
7.338826111,12603.40037
7.078361074,16648.60057
6.751668627,32040.50567
7.744125219,21403.00205
7.560392023,14739.06854
7.830607591,18821.38961
6.746934968,25137.42768
6.542281787,35965.74458
8.549692514,17828.29452
7.499844502,22452.63557
5.763772807,22025.69661
7.276863125,30396.90462
7.493290816,9465.323905
6.11602398,22481.02732
5.226895232,7907.330441
,15097.02406
6.420640206,26034.5282
7.669012537,11579.44169
7.128062255,25227.54515
,14476.3357
6.615350135,26392.86361
6.504876222,13403.08639
7.459124173,33173.49941
,32269.50494
7.096047101,17240.02106
6.989442177,12150.72192
,32328.71481
8.297725878,20320.10845
3.84645395,14686.28339
,28990.78788
9.380007092,32471.45632
8.998375023,21790.0109
5.690387424,14083.82989
7.301563449,23441.26714
7.031684051,24510.50756
4.348674993,9848.035583
5.29419539,26811.20307
7.257930995,24354.33517
9.250491639,22749.17835
9.680474778,32916.33148
,19764.62744
6.741245821,23565.73271
6.81170227,15149.48987
6.966942962,25441.05612
7.446089059,17763.31099
6.210647606,19330.03576
7.341547112,21273.45707
7.051396426,15423.38728
6.64261391,13730.25912
10.14629048,24649.67475
14.0,24008.99204
8.4695373,15273.04929
6.043212071,24207.08167
5.84111884,17721.95956
8.114665426,26631.21287
5.585116998,22234.69674
5.903993501,19399.22197
10.28412608,23259.01245
9.57822672,33080.58883
7.094830834,18975.64349
,12229.29848
9.687260028,18752.5764
6.52744059,22444.08178
,18753.21176
7.744772552,27648.15965
8.28922427,22526.27975
7.249257333,24311.90579
7.744098531,30809.7057
,19026.67284
6.890274539,12218.09594
6.047380857,20278.38298
11.56876797,39234.47018
10.16483856,28915.64322
8.722311224,20256.35307
3.717703935,14841.242
4.894278074,10922.54199
6.071183422,14852.53068
9.032563451,24897.55703
9.913703797,32129.99631
,19919.32459
4.229224559,21214.37051
9.135451944,32105.28712
3.906567514,17857.71689
7.384048888,14417.97953
,8692.538152
8.524296363,12658.17716
5.706130889,25815.60909
3.71517136,15900.79715
6.519847784,14284.64792
7.910640914,16461.50232
6.587464617,28990.29785
4.30002934,17639.85794
8.575939174,15778.7294
8.884934503,17621.39011
10.5047602,31320.24559
,31044.73818
6.946717558,32946.56752
8.107091815,24531.86944
4.908899724,13516.91149
5.098967068,21682.75477
6.093091914,21456.60442
10.03393346,25433.2321
8.978997745,19030.71688
5.514747799,35343.62858
,20743.3484
6.731278124,15058.13875
7.191962029,15395.46908
,30524.09379
7.12771121,19309.57045
5.632040992,19345.92248
,13361.22602
7.95502634,32405.41386
7.775049501,22329.74008
5.168340328,17914.34023
7.66752086,25035.27104
7.272362197,16404.75948
3.691932693,9439.783993
,27158.67773
7.692523534,26686.84794
8.157518083,27931.2084
7.187765846,31125.74043
5.689554344,17493.65042
8.758824521,19572.14708
9.814247469,30575.9469
9.969273221,26944.68192
,18282.06928
9.14912671,21463.05919
,25623.34055
5.840811554,16087.26971
,18668.36383
4.98167205,20988.08781
5.423318496,18020.84243
4.838571107,18328.40262
7.904053371,23575.99143
6.744064261,16304.52892
8.66397482,29551.33415
4.161111968,25815.38921
8.515977267,28553.55946
9.99980746,33462.03422
7.038092306,24607.0881
2.803563057,11920.90742
5.972599968,23124.57798
8.180755326,25623.8675
7.010243376,26395.24878
8.179890443,17291.61826
,24642.81233
6.865125275,13529.03876
7.950816584,20827.91758
,26321.68919
9.581188523,28292.78032
7.274756855,21496.74514
,11803.7355
8.026773256,19168.52677
7.879543234,37000.95567
6.44897109,18736.1909
5.189413669,12289.90092
6.538084087,15979.06027
5.91580675,12431.80311
8.136497869,30031.83918
,29532.615
6.493764175,19821.33837
,25142.73374
6.977405633,16100.96795
5.489248055,15979.33479
2.558102799,21316.50673
7.312109304,14540.73508
8.55409697,32112.56987
6.704431913,13329.03225
,18344.06944
8.028304242,20408.4856
,18564.37206
8.616824426,19126.29854
9.46712903,33365.31542
6.793698635,14470.05355
,22444.55941
,21875.2164
5.486058602,16639.21518
5.05074838,18252.07599
6.246117565,27001.33532
8.142330913,29808.2369
6.852899085,11914.46378
8.801933555,23659.21152
,25355.99892
8.383761691,21923.87409
6.47613984,21165.59065
9.894562129,26436.03333
4.808039747,19118.0503
10.5779305,28652.1433
6.30497166,21046.44852
7.822491883,22308.82173
7.989376234,16746.80039
9.671796765,30220.61249
5.941265556,26562.44718
5.574755848,11512.46584
7.610509211,34538.54404
7.102446618,23493.12086
5.152739799,25669.71992
7.301463638,23778.75872
6.104925814,13539.81166
6.001382441,22554.83009
,28504.99751
7.885678999,12359.63119
,23917.19015
7.679090583,21530.31623
,19516.89804
10.39194239,39116.68271
6.714862378,33197.15053
7.349653377,20443.13505
,22746.06166
7.345138417,17032.77373
10.14708958,20642.58872
6.380717315,21250.93563
7.940646964,15858.77818
,31251.64373
7.78673469,28086.8735
6.323040314,24463.13742
,14550.41701
6.645657378,23432.10973
6.014539831,23268.24308
10.08677124,17572.54747
5.16622597,12060.00953
5.573201157,15613.16053
9.494558726,28492.17051
9.036504348,21696.00324
4.400509039,19100.08712
6.975392341,22685.68444
6.68774978,17786.7633
6.867521704,20247.20103
6.155249161,19781.6106
8.3032638,16548.35673
8.641634075,39557.25553
,22210.61308
7.348611231,32742.18733
7.573905933,15926.42601
7.855906368,19850.18289
,18908.62826
3.798391049,18529.79803
,19038.9019
11.23542596,33773.10706
6.396341051,20115.73359
,32237.24543
5.228506322,24855.90778
6.512239645,21626.56312
7.83431924,25918.56795
7.388292039,12928.64443
6.020653841,10529.3103
8.388322494,16795.82048
8.384296439,27463.65479
7.393977957,17939.7047
,21983.55907
8.384623152,29956.36302
7.094802143,30045.36774
6.565319432,12875.12778
6.38171958,20453.8165
7.539742095,26716.35971
10.62882091,14054.12549
9.228484209,26744.23153
10.52460198,31965.36404
,22709.38606
6.021265943,19894.14759
,34822.81634
5.973951249,26804.10949
6.217579612,15155.54899
,36819.98684
9.130607244,19968.67784
,21160.08974
6.095511875,16404.94142
6.195254905,16666.13081
5.814564234,29382.33526
6.756659807,22112.74635
,26595.37354
6.36997353,13689.59207
6.601407395,19635.58825
5.651933841,16575.82126
7.606066882,14609.97688
2.97442941,17326.20225
,19289.36145
,16378.15158
8.111101031,35200.79883
7.116132606,25131.66528
5.280292296,13679.0569
,30362.68395
9.808258179,34132.06798
,26653.76497
8.018831607,23104.52039
6.603640717,14598.02579
6.450805743,19002.31466
6.26637841,28141.2165
,16219.47532
5.161878763,18666.56364
6.98440553,18194.54531
6.791992649,30471.9291
8.30922771,24344.96669
5.057736411,11229.13778
6.908272154,19224.98628
7.243409879,20877.53484
6.164480227,27312.16838
9.16099754,28170.8851
5.277875568,18404.05069
3.975752658,17430.84194
5.685216463,17628.04306
6.93365391,19026.01733
7.464485186,26559.3609
6.071838864,17162.75393
7.136102613,19502.53897
,21453.33466
6.328553081,33315.94708
6.150595718,23890.89336
,27044.95981
5.508155526,12137.0996
4.761105185,19197.10551
10.49074403,32092.05838
6.676137319,27468.98017
7.973307535,23517.68101
7.352146038,13714.83264
6.990800831,19713.41152
5.468360932,12305.90541
7.835906989,17643.40715
2.538115773,19872.85485
8.423084472,15924.79969
7.617014109,29818.09504
7.617033494,17681.27236
5.429334842,15265.40756
,18489.65251
5.495975999,18333.63266
5.092757239,28390.89136
6.252810211,27690.47478
6.747415283,24539.71316
6.640862809,16488.04766
,17905.48002
7.300990131,29136.33868
5.498514693,21542.83003
5.652501287,25868.59873
6.164927293,22805.6115
7.851925692,14763.58011
7.22168944,13703.22038
6.578083891,24882.62516
7.859489939,31725.48777
6.073684981,11795.31358
,13696.00992
6.407963336,28460.2034
